265,26.338,22.0635,251.4
266,14.5639,50.9742,252.553
267,12.6644,43.6074,252.596
268,10.765,36.2407,252.639
269,8.86563,28.8739,252.682
270,6.96622,21.5071,252.725
271,37.1381,53.8912,267.882
272,34.7024,46.5685,267.938
273,32.2666,39.2458,267.994
274,29.8308,31.9231,268.05
275,27.3951,24.6005,268.106
276,16.2258,53.8857,269.097
277,14.1912,46.5976,269.163
278,12.1566,39.3094,269.228
279,10.122,32.0213,269.294
280,8.08745,24.7331,269.359
281,38.8196,56.1999,284.483
282,36.2659,48.9779,284.554
283,33.7121,41.7558,284.626
284,31.1584,34.5337,284.697
285,28.6046,27.3117,284.769
286,17.9744,56.9491,285.605
287,15.8253,49.7603,285.687
288,13.6763,42.5715,285.769
289,11.5272,35.3826,285.851
290,9.37813,28.1938,285.933
291,40.5916,58.5945,301.051
292,37.947,51.4943,301.135
293,35.3024,44.3941,301.218
294,32.6578,37.2939,301.302
295,30.0132,30.1937,301.385
296,19.8092,60.1635,302.074
297,17.5678,53.0931,302.167
298,15.3265,46.0227,302.259
299,13.0852,38.9523,302.351
300,10.8438,31.882,302.443
301,42.3855,61.083,317.59
302,39.67,54.1246,317.674
303,36.9546,47.1663,317.757
304,34.2391,40.2079,317.841
305,31.5237,33.2496,317.924
306,21.7296,63.5279,318.504
307,19.4194,56.5933,318.599
308,17.1092,49.6587,318.695
309,14.7991,42.7241,318.79
310,12.4889,35.7895,318.886
311,44.2487,63.6711,334.109
312,41.4996,56.8711,334.184
313,38.7505,50.0711,334.259
314,36.0014,43.2711,334.334
315,33.2523,36.4711,334.409
316,23.7351,67.0414,334.892
317,21.3804,60.2577,334.984
318,19.0257,53.474,335.075
319,16.6711,46.6902,335.167
320,14.3164,39.9065,335.258
321,46.1319,66.3711,350.597
322,43.3608,59.7495,350.657
323,40.5897,53.1278,350.718
324,37.8185,46.5061,350.778
325,35.0474,39.8844,350.839
326,25.8252,70.7029,351.238
327,23.4507,64.0833,351.317
328,21.0762,57.4637,351.397
329,18.7017,50.8441,351.477
330,16.3272,44.2245,351.557
331,48.0274,69.1973,367.05
332,45.2607,62.7699,367.088
333,42.494,56.3425,367.127
334,39.7273,49.9152,367.165
335,36.9605,43.4878,367.204
336,27.9991,74.5114,367.538
337,25.6295,68.066,367.599
338,23.26,61.6206,367.66
339,20.8904,55.1752,367.721
340,18.5209,48.7298,367.782
341,49.9618,72.1595,383.481
342,47.227,65.9438,383.504
343,44.4923,59.728,383.526
344,41.7575,53.5122,383.549
345,39.0227,47.2965,383.571
346,30.2562,78.4657,383.793
347,27.9161,72.2031,383.827
348,25.576,65.9405,383.861
349,23.2359,59.6778,383.895
350,20.8958,53.4152,383.929
351,51.847,75.3328,400
352,49.2009,69.3301,400
353,46.5548,63.3274,400
354,43.9087,57.3247,400
355,41.2626,51.322,400
356,32.596,82.5649,400
357,30.3094,76.4908,400
358,28.0227,70.4167,400
359,25.7361,64.3427,400
360,23.4494,58.2686,400
361,34.8554,45.435,-200
362,23.0519,21.9533,-200
363,11.2483,-1.52834,-200
364,-0.55522,-25.01,-200
365,-12.3588,-48.4917,-200
366,34.8554,45.435,-175
367,23.1054,21.9264,-175
368,11.3554,-1.58217,-175
369,-0.394573,-25.0908,-175
370,-12.1446,-48.5994,-175
371,34.8554,45.435,-150
372,23.159,21.8995,-150
373,11.4625,-1.63601,-150
374,-0.233929,-25.1715,-150
375,-11.9304,-48.707,-150
376,34.7977,33.2116,-133.333
377,25.5094,14.5398,-133.333
378,16.221,-4.13201,-133.333
379,6.93266,-22.8038,-133.334
380,-2.3557,-41.4756,-133.334
381,34.7395,20.987,-116.666
382,27.8593,7.17901,-116.666
383,20.979,-6.62897,-116.667
384,14.0988,-20.4369,-116.667
385,7.21858,-34.2449,-116.667
386,34.6808,8.76155,-100
387,30.2087,-0.182723,-100
388,25.7365,-9.127,-100
389,21.2644,-18.0713,-100
390,16.7923,-27.0155,-100
391,35.9523,11.5015,-83.1941
392,32.605,3.27822,-83.6552
393,29.2577,-4.94506,-84.1163
394,25.9103,-13.1683,-84.5773
395,22.563,-21.3916,-85.0384
396,37.3202,14.3209,-66.5255
397,34.8127,6.66547,-67.2819
